"year","name_of_company","statistical_region","waste_code","type_of_waste","waste_category","total_waste_given_away","waste_handed_to_others_RS","waste_sent_to_EU","waste_treated_by_producer"
2017,"A & V LEŠNIK podjetje za proizvodnjo, storitve in trgovino uvoz-izvoz d.o.o.; NAD IZVIRI 24, 2204 MIKLAVŽ NA DRAVSKEM POLJU","PODRAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",6,6,0,0
2017,"A CENTER, trgovina, servis, zastopstvo, d.o.o.; CANKARJEVA CESTA 16, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",9.26,9.26,0,0
2017,"A-COSMOS trgovina in proizvodnja, d.d.; CELOVŠKA CESTA 182, 1000 LJUBLJANA","GORIŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",2.68,2.68,0,0
2017,"A-COSMOS trgovina in proizvodnja, d.d.; CELOVŠKA CESTA 182, 1000 LJUBLJANA","GORIŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",0.96,0.96,0,0
2017,"A-COSMOS trgovina in proizvodnja, d.d.; CELOVŠKA CESTA 182, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",4.823,4.823,0,0
2017,"A-J-S, podjetje za montažo in storitve, d.o.o.; ENGELSOVA ULICA 44, 2000 MARIBOR","PODRAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0.74,0.74,0,0
2017,"A-MB, trgovina in storitve, d.o.o.; JADRANSKA CESTA 25, 2000 MARIBOR","PODRAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",6.84,6.84,0,0
2017,"A-MB, trgovina in storitve, d.o.o.; JADRANSKA CESTA 25, 2000 MARIBOR","PODRAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",2.3,2.3,0,0
2017,"A.B.C. AVTO CENTER d.o.o.; INDUSTRIJSKA CESTA 3A, 5000 NOVA GORICA","GORIŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",1.724,1.724,0,0
2017,"A.B.K. PREVOZ podjetje za prevozništvo, storitve in trgovino Otočec, d.o.o.; STARINE 1, 8222 OTOČEC","JUGOVZHODNA SLOVENIJA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste",33.34,33.34,0,0
2017,"A.B.S. Factoring, finančna družba za faktoring d.o.o.; DIMIČEVA ULICA 16, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",1.07,1.07,0,0
2017,"A.M.D. GRADNJE, podjetje za gradbeništvo, inženiring, storitve in upravljanje z nepremičninami, d.o.o.; ULICA 1. JUNIJA 1A, 1420 TRBOVLJE","ZASAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0.26,0.26,0,0
2017,"A.M.D. GRADNJE, podjetje za gradbeništvo, inženiring, storitve in upravljanje z nepremičninami, d.o.o.; ULICA 1. JUNIJA 1A, 1420 TRBOVLJE","ZASAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",0.48,0.48,0,0
2017,"A.M.D. GRADNJE, podjetje za gradbeništvo, inženiring, storitve in upravljanje z nepremičninami, d.o.o.; ULICA 1. JUNIJA 1A, 1420 TRBOVLJE","ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",2.72,2.72,0,0
2017,"A.M.MIKLAVC Tehnični pregledi d.o.o.; NIZKA 21, 3332 REČICA OB SAVINJI","SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",1.62,1.62,0,0
2017,"A.R.C. AVTOKLEPARSTVO, AVTOLIČARSTVO, RENT A CAR IN AVTOVLEKA ZDENKO FRIDAU s.p.; DEČKOVA CESTA 43, 3000 CELJE","SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",2.764,2.764,0,0
2017,"A.S. AVTOLIČARSTVO PLUT d.o.o.; STANEŽIČE 10, 1210 LJUBLJANA - ŠENTVID","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",1.112,1.112,0,0
2017,"A1 STOPAR vlečna služba in pomoč na cesti d.o.o.; GRIČ 9, 1315 VELIKE LAŠČE","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0.006,0.006,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0.043,0.043,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0.063,0.063,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",11.14,11.14,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",2.43,2.43,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",4.29,4.29,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","PODRAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",11.876,11.876,0,0
2017,"A1 Slovenija, telekomunikacijske storitve, d. d.; ŠMARTINSKA CESTA 134B, 1000 LJUBLJANA","PODRAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",3.3,3.3,0,0
2017,"A2S, avtohiša, trgovina, servis in storitve d.o.o.; MARIBORSKA CESTA 140, 3000 CELJE","SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",10,10,0,0
2017,"A2S, avtohiša, trgovina, servis in storitve d.o.o.; MARIBORSKA CESTA 140, 3000 CELJE","SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",0.2,0.2,0,0
2017,"AA GRADING, gradbeni inženiring, d.o.o.; GIMNAZIJSKA CESTA 14, 1420 TRBOVLJE","ZASAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",1.08,1.08,0,0
2017,"AA GRADING, gradbeni inženiring, d.o.o.; GIMNAZIJSKA CESTA 14, 1420 TRBOVLJE","ZASAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",9.1,9.1,0,0
2017,"AA GRADING, gradbeni inženiring, d.o.o.; GIMNAZIJSKA CESTA 14, 1420 TRBOVLJE","ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",4.06,4.06,0,0
2017,"AB PRODUKT trgovina, proizvodnja in storitve d.o.o.; SERMIN 71D, 6000 KOPER - CAPODISTRIA","OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",12.526,12.526,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","GORENJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",1.379,1.379,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",28.743,28.743,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","PODRAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",2.8040000000000003,2.8040000000000003,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","POMURSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",2.306,2.306,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",1.96,1.96,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",35.465,35.465,0,0
2017,"ABANKA d.d.; SLOVENSKA CESTA 58, 1000 LJUBLJANA","SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",3.2,3.2,0,0
2017,"ABB Inženiring d.o.o.; KOPRSKA ULICA 92, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0.76,0.76,0,0
2017,"ABO grafika d.o.o.; OB ŽELEZNICI 16, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",145.269,145.269,0,0
2017,"ABRASIV MUTA proizvodnja, trgovina in storitve d.o.o.; KOROŠKA CESTA 49, 2366 MUTA","KOROŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",2.44,2.44,0,0
2017,"AC FRI-MOBIL, storitve in trgovina, d.o.o.; DEČKOVA CESTA 43, 3000 CELJE","SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",14.3,14.3,0,0
2017,"AC GLAVAN storitve in trgovina d.o.o.; GAJI 45, 3000 CELJE","SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",2.316,2.316,0,0
2017,"AC GLAVAN storitve in trgovina d.o.o.; GAJI 45, 3000 CELJE","SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0.32,0.32,0,0
2017,"AC GLAVAN storitve in trgovina d.o.o.; GAJI 45, 3000 CELJE","SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0.144,0.144,0,0
2017,"AC INVEST, investicije, inženiring in storitve, d.o.o.; CESTA NA MESARICO 9, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0.16,0.16,0,0
2017,"AC KONDOR trgovina in zastopstvo, d.o.o., Ljubljana, Letališka 9 a; LETALIŠKA CESTA 9A, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",5.971,5.971,0,0
2017,"AC, agrocenter, d.o.o.; RIMSKA CESTA 100, 3311 ŠEMPETER V SAVINJSKI DOLINI","SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",1.095,1.095,0,0
2017,"ACE METALNA proizvodno, gradbeno, trgovsko in storitveno podjetje d.o.o.; ZAGREBŠKA CESTA 20, 2000 MARIBOR","PODRAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0.54,0.54,0,0
2017,"ACE METALNA proizvodno, gradbeno, trgovsko in storitveno podjetje d.o.o.; ZAGREBŠKA CESTA 20, 2000 MARIBOR","PODRAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",3.08,3.08,0,0
2017,"ACE METALNA proizvodno, gradbeno, trgovsko in storitveno podjetje d.o.o.; ZAGREBŠKA CESTA 20, 2000 MARIBOR","PODRAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",16.88,16.88,0,0
2017,"ACE METALNA proizvodno, gradbeno, trgovsko in storitveno podjetje d.o.o.; ZAGREBŠKA CESTA 20, 2000 MARIBOR","PODRAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",12.1,12.1,0,0
2017,"ACNIELSEN raziskovalna družba, d.o.o.; ŠMARTINSKA CESTA 106, 1000 LJUBLJANA","OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.3,0.3,0,0
2017,"ACORD-92, podjetje za finančne, tehnične in poslovne storitve, trgovino ter zunanjetrgovinski promet, d.o.o., Ljubljana; STEGNE 13, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",1.774,1.774,0,0
2017,"ACRON trgovsko podjetje d.o.o.; PAMEČE 167, 2380 SLOVENJ GRADEC","KOROŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",11.02,11.02,0,0
2017,"ACRON trgovsko podjetje d.o.o.; PAMEČE 167, 2380 SLOVENJ GRADEC","KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",1.21,1.21,0,0
2017,"AD VITA, podjetje za trgovino, posredništvo, gostinstvo, turizem, storitve in komunikacije, d.o.o.; TOVARNIŠKA CESTA 7B, 3210 SLOVENSKE KONJICE","SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",8.02,8.02,0,0
2017,"ADECCO H.R., kadrovsko svetovanje, d.o.o.; AMERIŠKA ULICA 8, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0.12,0.12,0,0
2017,"ADEL, trgovina in storitve, d.o.o.; STEGNE 31, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",15.940000000000001,15.940000000000001,0,0
2017,"ADEL, trgovina in storitve, d.o.o.; STEGNE 31, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",8.23,8.23,0,0
2017,"ADK podjetje za proizvodnjo, trgovino, projektantske, inženiring storitve, turizem, gostinstvo in najeme d.o.o.; MIKLAVŠKA CESTA 59, 2311 HOČE","PODRAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",23.6,23.6,0,0
2017,"ADK podjetje za proizvodnjo, trgovino, projektantske, inženiring storitve, turizem, gostinstvo in najeme d.o.o.; MIKLAVŠKA CESTA 59, 2311 HOČE","PODRAVSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",118.34,118.34,0,0
2017,"ADK podjetje za proizvodnjo, trgovino, projektantske, inženiring storitve, turizem, gostinstvo in najeme d.o.o.; MIKLAVŠKA CESTA 59, 2311 HOČE","PODRAVSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",2.02,2.02,0,0
2017,"ADK podjetje za proizvodnjo, trgovino, projektantske, inženiring storitve, turizem, gostinstvo in najeme d.o.o.; MIKLAVŠKA CESTA 59, 2311 HOČE","PODRAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",71.75999999999999,71.75999999999999,0,0
2017,"ADRIA DOM, proizvodnja mobilnih domov, d.o.o.; KANIŽARICA 41, 8340 ČRNOMELJ","JUGOVZHODNA SLOVENIJA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste",70.26,70.26,0,0
2017,"ADRIA DOM, proizvodnja mobilnih domov, d.o.o.; KANIŽARICA 41, 8340 ČRNOMELJ","JUGOVZHODNA SLOVENIJA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",38.79,38.79,0,0
2017,"ADRIA DOM, proizvodnja mobilnih domov, d.o.o.; KANIŽARICA 41, 8340 ČRNOMELJ","JUGOVZHODNA SLOVENIJA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",41.87,41.87,0,0
2017,"ADRIA DOM, proizvodnja mobilnih domov, d.o.o.; KANIŽARICA 41, 8340 ČRNOMELJ","JUGOVZHODNA SLOVENIJA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",46.44,46.44,0,0
2017,"ADRIA DOM, proizvodnja mobilnih domov, d.o.o.; KANIŽARICA 41, 8340 ČRNOMELJ","JUGOVZHODNA SLOVENIJA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",8.74,8.74,0,0
2017,"ADRIA MEDIA LJUBLJANA, založništvo in trženje, d.o.o.; BLEIWEISOVA CESTA 30, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",254.51,254.51,0,0
2017,"ADRIA MOBIL Proizvodnja, trgovina in storitve, d.o.o. Novo mesto; STRAŠKA CESTA 50, 8000 NOVO MESTO","JUGOVZHODNA SLOVENIJA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste",1077.2,1077.2,0,0
2017,"ADRIA MOBIL Proizvodnja, trgovina in storitve, d.o.o. Novo mesto; STRAŠKA CESTA 50, 8000 NOVO MESTO","JUGOVZHODNA SLOVENIJA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",242.299,242.299,0,0
2017,"ADRIA MOBIL Proizvodnja, trgovina in storitve, d.o.o. Novo mesto; STRAŠKA CESTA 50, 8000 NOVO MESTO","JUGOVZHODNA SLOVENIJA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",85.15,85.15,0,0
2017,"ADRIA MOBIL Proizvodnja, trgovina in storitve, d.o.o. Novo mesto; STRAŠKA CESTA 50, 8000 NOVO MESTO","JUGOVZHODNA SLOVENIJA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",1.74,1.74,0,0
2017,"ADRIA PLUS Trgovina in storitve, d.o.o. Novo mesto; PODBEVŠKOVA ULICA 13, 8000 NOVO MESTO","JUGOVZHODNA SLOVENIJA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",2.83,2.83,0,0
2017,"ADRIA Turistično podjetje d.o.o.; JADRANSKA CESTA 25, 6280 ANKARAN - ANCARANO","OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",16.62,16.62,0,0
2017,"ADRIAING Podjetje za proizvodnjo, storitve, inženiring in prodajo, d.o.o. Koper; ANKARANSKA CESTA 7, 6000 KOPER - CAPODISTRIA","OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0.626,0.626,0,0
2017,"ADRIAMERKUR podjetje za kmetijsko proizvodnjo, trgovino, kovinsko proizvodnjo in avtoservis, d.o.o., Koper; ULICA 15.MAJA 2C, 6000 KOPER - CAPODISTRIA","OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",2.62,2.62,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","GORENJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.345,0.345,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","GORIŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.59,0.59,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","JUGOVZHODNA SLOVENIJA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.389,0.389,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","OBALNO-KRAŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",9.979000000000001,9.979000000000001,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",1.36,1.36,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","OBALNO-KRAŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",2.56,2.56,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",6.666,6.666,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","OSREDNJESLOVENSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",1.49,1.49,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","PODRAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.756,0.756,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","POMURSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.354,0.354,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","PRIMORSKO-NOTRANJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.32,0.32,0,0
2017,"ADRIATIC SLOVENICA Zavarovalna družba d.d.; LJUBLJANSKA CESTA 3A, 6000 KOPER - CAPODISTRIA","SAVINJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0.48,0.48,0,0
2017,"ADVANCED SOLUTIONS trgovina in storitve d.o.o.; RUSJANOV TRG 3, 1000 LJUBLJANA","OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",8.08,8.08,0,0
2017,"ADVANCED SOLUTIONS trgovina in storitve d.o.o.; RUSJANOV TRG 3, 1000 LJUBLJANA","OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",8.18,8.18,0,0
2017,"AERO IDA podjetje za zaposlovanje invalidov, d.o.o.; IPAVČEVA ULICA 32, 3000 CELJE","SAVINJSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste",0.74,0.74,0,0
